0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
957,7.0,0,0.15171264199999998,3,104.82799999999999,7,2002,1,1,1,1278.336,,,,,,,,,,,,,
1177,12.1,0,0.030174246000000002,3,76.667,9,1999,1,0,1,1531.34,,,,,,,,,,,,,
308,7.6,1,0.23836644199999998,15,171.8448,0,1998,1,2,0,852.2239999999999,,,,,,,,,,,,,
368,12.85,0,0.055603753,6,195.6768,0,1998,1,2,0,394.1536,,,,,,,,,,,,,
893,17.75,1,0.029648306,6,142.4838,6,2004,2,1,1,1264.3542,,,,,,,,,,,,,
531,12.857645184135976,1,0.105812357,6,175.0396,5,1985,1,2,3,4012.1108,,,,,,,,,,,,,
1544,20.25,0,0.02593166,9,182.5976,1,1987,0,2,1,3078.6592,,,,,,,,,,,,,
561,12.857645184135976,0,0.019671473000000002,13,214.75599999999997,4,1985,2,0,0,213.05599999999998,,,,,,,,,,,,,
711,6.76,1,0.028982682000000003,6,79.596,8,1997,2,0,1,1438.128,,,,,,,,,,,,,
399,12.857645184135976,1,0.019153299,13,57.6588,4,1985,2,0,0,400.8116,,,,,,,,,,,,,
86,14.15,0,0.184254826,14,82.4276,3,2009,1,2,2,1218.414,,,,,,,,,,,,,
1264,20.75,0,0.025169702999999998,8,150.4734,9,1999,1,0,1,1187.7872,,,,,,,,,,,,,
1225,7.84,1,0.153494979,3,48.935,8,1997,2,0,1,798.96,,,,,,,,,,,,,
82,19.6,0,0.034093202999999996,14,56.6614,2,2007,1,1,1,1492.0578,,,,,,,,,,,,,
1268,10.5,0,0.045655118,9,169.8106,0,1998,1,2,0,171.1106,,,,,,,,,,,,,
1151,5.655,0,0.142732848,6,167.95,0,1998,1,2,0,166.45,,,,,,,,,,,,,
1221,12.5,1,0.110163385,6,83.6592,9,1999,1,0,1,1320.9472,,,,,,,,,,,,,
275,10.195,0,0.041934387000000004,13,44.6428,6,2004,2,1,1,615.1992,,,,,,,,,,,,,
1302,12.857645184135976,0,0.028868467000000002,9,146.3786,5,1985,1,2,3,5056.751,,,,,,,,,,,,,
632,6.135,1,0.07931236700000001,0,151.7366,6,2004,2,1,1,3325.0052,,,,,,,,,,,,,
877,9.1,0,0.174085625,0,124.6362,6,2004,2,1,1,2390.8878,,,,,,,,,,,,,
1420,14.6,0,0.05973284400000001,11,241.2538,3,2009,1,2,2,5287.7836,,,,,,,,,,,,,
1439,20.7,0,0.039245805,9,151.4366,8,1997,2,0,1,1511.366,,,,,,,,,,,,,
221,19.0,1,0.097510482,5,48.1718,7,2002,1,1,1,709.077,,,,,,,,,,,,,
517,9.195,0,0.114885647,5,59.6246,8,1997,2,0,1,1100.5674,,,,,,,,,,,,,
1276,12.857645184135976,0,0.072295507,9,89.7514,4,1985,2,0,0,88.5514,,,,,,,,,,,,,
454,6.425,0,0.010436256,3,115.5808,6,2004,2,1,1,3749.7856,,,,,,,,,,,,,
356,12.15,0,0.104257037,15,34.0532,0,1998,1,2,0,179.766,,,,,,,,,,,,,
1318,17.0,0,0.126440335,9,125.2362,9,1999,1,0,1,1384.1982,,,,,,,,,,,,,
339,12.857645184135976,1,0.0,15,59.8904,5,1985,1,2,3,1757.7120000000002,,,,,,,,,,,,,
767,12.857645184135976,1,0.12096585300000001,2,55.8614,4,1985,2,0,0,110.5228,,,,,,,,,,,,,
1453,12.857645184135976,0,0.0,8,152.0708,5,1985,1,2,3,2106.5912,,,,,,,,,,,,,
767,9.0,1,0.069031467,2,55.0614,1,1987,0,2,1,442.0912,,,,,,,,,,,,,
926,6.215,1,0.049823839,0,226.6062,3,2009,1,2,2,677.1186,,,,,,,,,,,,,
1390,7.475,0,0.126752975,9,154.2656,0,1998,1,2,0,308.9312,,,,,,,,,,,,,
1035,11.0,0,0.10626789999999998,1,123.2046,3,2009,1,2,2,3237.1196,,,,,,,,,,,,,
178,19.7,0,0.053305463,6,58.193000000000005,9,1999,1,0,1,848.895,,,,,,,,,,,,,
22,18.75,0,0.023820082000000003,4,97.6042,1,1987,0,2,1,1488.0629999999999,,,,,,,,,,,,,
1373,11.6,0,0.037549969,8,101.2042,1,1987,0,2,1,2281.6966,,,,,,,,,,,,,
1317,13.0,0,0.03525175,9,48.0034,3,2009,1,2,2,923.4646,,,,,,,,,,,,,
1542,7.285,0,0.031200065,9,174.7054,9,1999,1,0,1,6303.7944,,,,,,,,,,,,,
687,12.857645184135976,1,0.106538757,6,145.4786,5,1985,1,2,3,5779.144,,,,,,,,,,,,,
1351,18.6,0,0.012673238,9,121.5414,9,1999,1,0,1,4020.7662,,,,,,,,,,,,,
210,6.615,0,0.09330766800000001,4,195.9426,1,1987,0,2,1,2570.6538,,,,,,,,,,,,,
1267,10.1,0,0.056191301,9,115.7492,7,2002,1,1,1,579.246,,,,,,,,,,,,,
266,17.7,0,0.116542484,13,182.6266,8,1997,2,0,1,3504.1054,,,,,,,,,,,,,
1556,10.5,0,0.011285795,9,235.8248,6,2004,2,1,1,4266.4464,,,,,,,,,,,,,
2,12.857645184135976,1,0.127308434,14,186.6924,5,1985,1,2,3,7033.5112,,,,,,,,,,,,,
6,12.3,0,0.069742672,14,106.2938,3,2009,1,2,2,1715.1008,,,,,,,,,,,,,
332,12.857645184135976,0,0.093010026,0,143.0812,5,1985,1,2,3,3704.5112,,,,,,,,,,,,,
189,18.85,0,0.03961061,13,41.648,1,1987,0,2,1,759.012,,,,,,,,,,,,,
1251,7.485,0,0.069514712,13,108.7228,2,2007,1,1,1,1326.2736,,,,,,,,,,,,,
1149,14.3,1,0.083147702,10,210.1586,0,1998,1,2,0,422.1172,,,,,,,,,,,,,
1095,10.6,0,0.011106465,1,42.7454,9,1999,1,0,1,419.454,,,,,,,,,,,,,
1258,12.857645184135976,0,0.02528566,6,158.792,5,1985,1,2,3,4474.1759999999995,,,,,,,,,,,,,
470,13.65,1,0.07285175599999999,5,197.1426,1,1987,0,2,1,3954.8520000000003,,,,,,,,,,,,,
1004,12.857645184135976,1,0.011072421,13,85.354,5,1985,1,2,3,2077.2960000000003,,,,,,,,,,,,,
325,13.65,1,0.031494041,3,98.87,9,1999,1,0,1,2197.14,,,,,,,,,,,,,
1135,6.445,0,0.029667053,0,94.4436,1,1987,0,2,1,1134.5232,,,,,,,,,,,,,
1410,8.895,0,0.0,9,111.9544,6,2004,2,1,1,1565.9616,,,,,,,,,,,,,
821,16.7,0,0.022099982,4,110.1886,9,1999,1,0,1,1334.2632,,,,,,,,,,,,,
432,6.115,1,0.011372972,5,89.6488,8,1997,2,0,1,1267.6832,,,,,,,,,,,,,
1256,11.3,1,0.09131023699999999,10,96.9094,0,1998,1,2,0,190.4188,,,,,,,,,,,,,
832,9.3,1,0.033437991,10,153.2314,8,1997,2,0,1,2326.971,,,,,,,,,,,,,
1458,7.725,0,0.029117482000000004,9,123.0414,9,1999,1,0,1,1583.9382,,,,,,,,,,,,,
1103,18.0,0,0.039071642000000004,13,145.3418,9,1999,1,0,1,882.8508,,,,,,,,,,,,,
813,17.0,0,0.119362409,5,249.4434,6,2004,2,1,1,5960.2416,,,,,,,,,,,,,
617,12.857645184135976,1,0.094109236,2,102.9332,5,1985,1,2,3,3691.1952,,,,,,,,,,,,,
329,12.8,0,0.02299122,6,114.9492,7,2002,1,1,1,1737.7379999999998,,,,,,,,,,,,,
448,15.85,1,0.110010191,5,38.8506,6,2004,2,1,1,341.5554,,,,,,,,,,,,,
815,6.59,0,0.17674825800000002,6,82.7908,0,1998,1,2,0,83.8908,,,,,,,,,,,,,
128,6.11,1,0.0,14,43.0086,9,1999,1,0,1,713.7376,,,,,,,,,,,,,
1345,12.857645184135976,0,0.032463574,8,139.9154,5,1985,1,2,3,4963.539000000001,,,,,,,,,,,,,
1102,9.5,1,0.035222502999999995,6,170.1448,7,2002,1,1,1,1874.8928,,,,,,,,,,,,,
827,17.6,0,0.010055503,13,163.7552,9,1999,1,0,1,1787.0072,,,,,,,,,,,,,
731,20.0,0,0.034363028999999996,0,43.5086,6,2004,2,1,1,401.4774,,,,,,,,,,,,,
397,13.15,1,0.0,6,171.9764,2,2007,1,1,1,2404.8696,,,,,,,,,,,,,
738,19.0,0,0.128349909,13,106.5622,7,2002,1,1,1,1482.0708,,,,,,,,,,,,,
420,8.1,0,0.128760294,6,213.7902,2,2007,1,1,1,5946.9256,,,,,,,,,,,,,
126,9.3,0,0.043964058,7,192.3846,3,2009,1,2,2,4586.0304,,,,,,,,,,,,,
719,12.857645184135976,0,0.032470108,5,148.9392,5,1985,1,2,3,3728.48,,,,,,,,,,,,,
33,13.5,0,0.094603404,14,187.0872,3,2009,1,2,2,3214.4824,,,,,,,,,,,,,
1127,7.725,0,0.047743195,3,248.3092,1,1987,0,2,1,6474.2392,,,,,,,,,,,,,
329,12.857645184135976,0,0.0,6,115.3492,5,1985,1,2,3,3823.0236,,,,,,,,,,,,,
1507,5.485,0,0.07155776900000001,8,165.7842,0,1998,1,2,0,165.7842,,,,,,,,,,,,,
1334,13.15,0,0.155105614,9,157.2604,0,1998,1,2,0,316.9208,,,,,,,,,,,,,
510,7.26,0,0.014505108000000001,10,118.415,2,2007,1,1,1,1747.725,,,,,,,,,,,,,
224,10.5,1,0.093909644,13,213.7244,9,1999,1,0,1,4022.7636,,,,,,,,,,,,,
113,19.5,1,0.077157727,14,232.4958,6,2004,2,1,1,2804.3496,,,,,,,,,,,,,
688,12.857645184135976,0,0.094957079,13,143.5154,4,1985,2,0,0,567.2616,,,,,,,,,,,,,
717,12.857645184135976,0,0.07248632599999999,3,78.9986,5,1985,1,2,3,2259.0594,,,,,,,,,,,,,
179,21.25,0,0.155694794,13,177.637,7,2002,1,1,1,2999.429,,,,,,,,,,,,,
752,12.857645184135976,0,0.20914265,10,190.953,4,1985,2,0,0,379.506,,,,,,,,,,,,,
58,14.15,0,0.095298849,14,171.8106,1,1987,0,2,1,3935.5438,,,,,,,,,,,,,
118,19.7,0,0.038736781,7,127.4362,8,1997,2,0,1,1510.0344,,,,,,,,,,,,,
1264,12.857645184135976,0,0.044000492,8,148.2734,4,1985,2,0,0,296.9468,,,,,,,,,,,,,
603,13.8,1,0.014720848,3,89.9172,1,1987,0,2,1,1516.6924,,,,,,,,,,,,,
255,18.35,0,0.099090261,6,94.0462,6,2004,2,1,1,555.2772,,,,,,,,,,,,,
1342,11.3,0,0.047814463,9,179.266,7,2002,1,1,1,5033.448,,,,,,,,,,,,,
471,8.35,1,0.127066966,5,76.5354,9,1999,1,0,1,1655.1788,,,,,,,,,,,,,
861,12.65,1,0.07647472799999999,5,191.8846,2,2007,1,1,1,1146.5076,,,,,,,,,,,,,
988,16.7,1,0.042860025999999996,4,120.3782,2,2007,1,1,1,1668.4948,,,,,,,,,,,,,
413,5.365,1,0.141033536,12,173.6764,2,2007,1,1,1,858.882,,,,,,,,,,,,,
341,6.52,0,0.044607161,3,164.2842,8,1997,2,0,1,2818.3314,,,,,,,,,,,,,
491,14.0,0,0.041283361,15,182.4634,6,2004,2,1,1,5452.901999999999,,,,,,,,,,,,,
667,6.575,1,0.075444922,1,146.0444,1,1987,0,2,1,2612.5992,,,,,,,,,,,,,
1450,15.35,0,0.035143024,9,124.37299999999999,6,2004,2,1,1,2093.9410000000003,,,,,,,,,,,,,
718,6.985,1,0.13725257,10,183.7608,1,1987,0,2,1,2940.1728,,,,,,,,,,,,,
1491,10.8,0,0.041831007999999996,8,186.6214,1,1987,0,2,1,2261.0568,,,,,,,,,,,,,
1370,14.85,0,0.060967038,9,254.3698,6,2004,2,1,1,4566.0564,,,,,,,,,,,,,
632,12.857645184135976,1,0.078943221,0,152.7366,5,1985,1,2,3,1813.6392,,,,,,,,,,,,,
171,14.85,1,0.053837561,0,120.8072,8,1997,2,0,1,4287.752,,,,,,,,,,,,,
1391,9.395,0,0.039928582000000004,11,83.2908,1,1987,0,2,1,1258.362,,,,,,,,,,,,,
283,13.5,0,0.021617996,6,179.6976,2,2007,1,1,1,1810.976,,,,,,,,,,,,,
1071,18.0,1,0.14349595199999998,6,88.7514,2,2007,1,1,1,1062.6168,,,,,,,,,,,,,
634,12.857645184135976,1,0.157701958,10,158.7946,5,1985,1,2,3,5522.811,,,,,,,,,,,,,
1547,20.0,0,0.058719568,8,111.0544,3,2009,1,2,2,894.8352,,,,,,,,,,,,,
152,20.35,0,0.14261818199999998,13,123.2072,2,2007,1,1,1,1225.072,,,,,,,,,,,,,
5,8.785,0,0.020573334,14,156.4656,6,2004,2,1,1,2162.5184,,,,,,,,,,,,,
1418,12.857645184135976,0,0.030208465,8,35.4874,5,1985,1,2,3,1693.7952,,,,,,,,,,,,,
167,7.1,0,0.11023479300000001,6,171.708,7,2002,1,1,1,3115.9440000000004,,,,,,,,,,,,,
332,14.85,0,0.093991286,0,140.9812,2,2007,1,1,1,3277.0676,,,,,,,,,,,,,
148,11.3,1,0.067001825,5,259.1962,3,2009,1,2,2,5438.9202,,,,,,,,,,,,,
1038,20.25,1,0.076314907,4,196.7794,7,2002,1,1,1,2731.1116,,,,,,,,,,,,,
381,12.857645184135976,1,0.022403117,4,250.9092,5,1985,1,2,3,8217.3036,,,,,,,,,,,,,
452,12.857645184135976,0,0.030944666000000003,13,186.6582,5,1985,1,2,3,3715.164,,,,,,,,,,,,,
701,5.48,0,0.02528802,5,83.325,0,1998,1,2,0,416.125,,,,,,,,,,,,,
1248,11.0,1,0.057058545,6,241.7512,8,1997,2,0,1,3635.268,,,,,,,,,,,,,
100,14.1,0,0.0,4,231.9668,9,1999,1,0,1,1842.9344,,,,,,,,,,,,,
1377,12.857645184135976,0,0.05486977,11,40.548,4,1985,2,0,0,39.948,,,,,,,,,,,,,
1014,6.61,1,0.029006239,13,186.0898,6,2004,2,1,1,2619.2572,,,,,,,,,,,,,
485,5.94,0,0.034880142999999995,3,177.9344,6,2004,2,1,1,4460.86,,,,,,,,,,,,,
407,7.975,0,0.014713908999999999,0,83.125,2,2007,1,1,1,2579.975,,,,,,,,,,,,,
1394,12.65,0,0.047237246,11,112.5202,8,1997,2,0,1,787.6414,,,,,,,,,,,,,
1429,11.15,0,0.032306341,8,166.3526,9,1999,1,0,1,986.7156,,,,,,,,,,,,,
1389,6.825,0,0.100171568,8,262.7226,0,1998,1,2,0,264.3226,,,,,,,,,,,,,
1305,8.18,0,0.013130031,9,142.6154,8,1997,2,0,1,709.077,,,,,,,,,,,,,
827,17.6,0,0.010096684,13,160.4552,2,2007,1,1,1,2599.2832,,,,,,,,,,,,,
698,15.75,0,0.055015935,0,194.3452,9,1999,1,0,1,2740.4328,,,,,,,,,,,,,
247,12.15,0,0.015460726000000001,5,211.8928,8,1997,2,0,1,5890.9984,,,,,,,,,,,,,
377,9.3,1,0.02346559,13,197.6084,0,1998,1,2,0,595.2252,,,,,,,,,,,,,
705,13.5,1,0.017932223,13,78.796,3,2009,1,2,2,239.688,,,,,,,,,,,,,
960,9.695,1,0.047420609,5,246.0144,6,2004,2,1,1,4165.2448,,,,,,,,,,,,,
839,12.857645184135976,1,0.062547321,0,88.383,5,1985,1,2,3,2067.3089999999997,,,,,,,,,,,,,
736,20.5,1,0.112410046,6,192.2478,8,1997,2,0,1,3874.9559999999997,,,,,,,,,,,,,
380,14.85,1,0.019511288,4,262.591,8,1997,2,0,1,4996.829000000001,,,,,,,,,,,,,
1454,13.0,0,0.041789718,9,256.1014,1,1987,0,2,1,2550.014,,,,,,,,,,,,,
823,7.075,0,0.022548195,5,95.7068,1,1987,0,2,1,583.2408,,,,,,,,,,,,,
799,17.85,1,0.046599684,6,125.1388,6,2004,2,1,1,1981.4208,,,,,,,,,,,,,
19,10.6,0,0.095064731,4,232.4642,0,1998,1,2,0,697.0926,,,,,,,,,,,,,
191,9.695,1,0.029283081000000002,3,175.137,3,2009,1,2,2,3705.177,,,,,,,,,,,,,
1481,12.65,0,0.042383069,9,108.0938,3,2009,1,2,2,1607.9070000000002,,,,,,,,,,,,,
1483,5.945,0,0.155706798,9,127.9652,0,1998,1,2,0,645.826,,,,,,,,,,,,,
662,17.5,0,0.016767995,10,141.418,7,2002,1,1,1,1957.4520000000002,,,,,,,,,,,,,
1383,7.39,0,0.120961347,11,143.847,2,2007,1,1,1,4866.998,,,,,,,,,,,,,
1041,9.8,0,0.178622919,6,177.937,0,1998,1,2,0,176.437,,,,,,,,,,,,,
379,11.8,1,0.02633607,3,40.6138,1,1987,0,2,1,406.13800000000003,,,,,,,,,,,,,
112,8.895,0,0.126287542,7,235.5616,0,1998,1,2,0,468.7232,,,,,,,,,,,,,
93,11.8,0,0.11350542,14,186.8924,9,1999,1,0,1,2961.4784,,,,,,,,,,,,,
1109,12.857645184135976,1,0.09420147699999999,10,213.356,5,1985,1,2,3,6817.7919999999995,,,,,,,,,,,,,
683,17.25,1,0.125224466,2,41.248000000000005,8,1997,2,0,1,679.1160000000001,,,,,,,,,,,,,
328,11.35,1,0.005561798000000001,6,168.37900000000002,2,2007,1,1,1,3225.801,,,,,,,,,,,,,
1048,19.25,0,0.101980245,4,54.3956,7,2002,1,1,1,873.5296,,,,,,,,,,,,,
468,19.7,1,0.081193712,0,198.41099999999997,2,2007,1,1,1,2553.343,,,,,,,,,,,,,
1303,14.0,0,0.024369007,9,40.2454,9,1999,1,0,1,922.7988,,,,,,,,,,,,,
977,8.355,0,0.188619537,3,146.4418,2,2007,1,1,1,3089.9778,,,,,,,,,,,,,
1220,15.1,1,0.094037291,6,62.3194,9,1999,1,0,1,495.3552,,,,,,,,,,,,,
1177,12.1,0,0.030188505,3,77.367,7,2002,1,1,1,612.536,,,,,,,,,,,,,
770,8.185,0,0.046578409,6,48.6692,7,2002,1,1,1,1182.4608,,,,,,,,,,,,,
2,12.857645184135976,1,0.223985293,14,186.2924,4,1985,2,0,0,555.2772,,,,,,,,,,,,,
1199,15.5,1,0.08576356199999999,5,49.0692,1,1987,0,2,1,295.6152,,,,,,,,,,,,,
1100,14.0,1,0.105145451,5,144.2812,8,1997,2,0,1,4844.3608,,,,,,,,,,,,,
1521,18.0,0,0.019382568,8,129.3994,6,2004,2,1,1,3340.9844,,,,,,,,,,,,,
133,9.6,0,0.0,14,166.5158,9,1999,1,0,1,3509.4318,,,,,,,,,,,,,
1229,12.857645184135976,0,0.093002339,6,177.7712,5,1985,1,2,3,4921.5936,,,,,,,,,,,,,
1094,9.6,0,0.035549527000000004,13,244.11700000000002,1,1987,0,2,1,5346.374,,,,,,,,,,,,,
253,12.857645184135976,0,0.054720642,5,107.8254,5,1985,1,2,3,2387.5588,,,,,,,,,,,,,
211,16.7,1,0.052708138,5,114.7176,2,2007,1,1,1,2404.8696,,,,,,,,,,,,,
333,9.3,0,0.089144149,3,144.9786,9,1999,1,0,1,1011.3502,,,,,,,,,,,,,
420,8.1,0,0.128011859,6,210.9902,6,2004,2,1,1,6371.706,,,,,,,,,,,,,
1286,19.1,0,0.17827272800000002,9,172.4422,2,2007,1,1,1,1551.9798,,,,,,,,,,,,,
1508,8.88,0,0.099024124,9,208.52700000000002,3,2009,1,2,2,3145.905,,,,,,,,,,,,,
372,6.825,1,0.046898544,3,153.7998,2,2007,1,1,1,922.7988,,,,,,,,,,,,,
1160,11.5,1,0.041994624,5,194.782,6,2004,2,1,1,3475.4759999999997,,,,,,,,,,,,,
823,7.075,0,0.022694622999999997,5,98.8068,2,2007,1,1,1,2527.3768,,,,,,,,,,,,,
1439,20.7,0,0.039467795,9,151.7366,2,2007,1,1,1,604.5464,,,,,,,,,,,,,
669,7.895,1,0.061270647000000004,2,56.7588,9,1999,1,0,1,343.5528,,,,,,,,,,,,,
1338,6.86,0,0.036686157999999996,9,229.601,3,2009,1,2,2,2526.7110000000002,,,,,,,,,,,,,
722,9.6,1,0.014200671000000002,13,187.1872,1,1987,0,2,1,3214.4824,,,,,,,,,,,,,
1331,12.1,0,0.079806266,9,172.1106,8,1997,2,0,1,3422.212,,,,,,,,,,,,,
971,11.1,0,0.059797172,6,151.8366,1,1987,0,2,1,1057.9562,,,,,,,,,,,,,
90,9.5,0,0.0,7,190.9872,7,2002,1,1,1,3025.3952,,,,,,,,,,,,,
436,21.0,0,0.049381666,13,193.0478,9,1999,1,0,1,1549.9824,,,,,,,,,,,,,
687,5.46,1,0.107057186,6,144.9786,8,1997,2,0,1,2022.7004,,,,,,,,,,,,,
1211,12.857645184135976,1,0.10927431300000001,6,225.3062,4,1985,2,0,0,677.1186,,,,,,,,,,,,,
1464,17.6,0,0.018889593,8,236.25900000000001,1,1987,0,2,1,4727.18,,,,,,,,,,,,,
1419,20.35,0,0.021369722,9,75.8328,7,2002,1,1,1,154.4656,,,,,,,,,,,,,
1291,7.39,0,0.092927148,9,249.5066,9,1999,1,0,1,4267.1122,,,,,,,,,,,,,
215,12.857645184135976,1,0.113139486,15,92.9804,4,1985,2,0,0,183.7608,,,,,,,,,,,,,
1143,9.195,1,0.117387066,13,160.2578,1,1987,0,2,1,4492.8184,,,,,,,,,,,,,
1490,17.1,0,0.038730229,9,166.2842,6,2004,2,1,1,4807.7418,,,,,,,,,,,,,
646,13.0,1,0.030211742000000003,3,59.321999999999996,3,2009,1,2,2,539.298,,,,,,,,,,,,,
259,15.5,0,0.032924463,0,107.2938,9,1999,1,0,1,2143.876,,,,,,,,,,,,,
1498,8.695,0,0.12002254300000001,9,94.8094,3,2009,1,2,2,1428.141,,,,,,,,,,,,,
414,12.857645184135976,1,0.037388492999999995,13,107.8254,5,1985,1,2,3,1410.8302,,,,,,,,,,,,,
1528,7.5,0,0.096413261,9,55.3588,8,1997,2,0,1,1030.6584,,,,,,,,,,,,,
1251,7.485,0,0.069405301,13,112.1228,3,2009,1,2,2,1105.228,,,,,,,,,,,,,
1368,9.8,0,0.09064910699999999,11,194.3478,7,2002,1,1,1,4649.9472,,,,,,,,,,,,,
1453,11.395,0,0.021649903999999998,8,150.8708,7,2002,1,1,1,4363.6532,,,,,,,,,,,,,
1312,20.7,0,0.02689477,9,76.7354,6,2004,2,1,1,2482.7682,,,,,,,,,,,,,
440,16.2,1,0.016679232,5,96.3726,9,1999,1,0,1,2740.4328,,,,,,,,,,,,,
207,12.857645184135976,1,0.00978492,15,225.9062,4,1985,2,0,0,451.4124,,,,,,,,,,,,,
119,13.15,0,0.056429024,14,144.2812,8,1997,2,0,1,1282.3308,,,,,,,,,,,,,
919,21.25,0,0.009998763,10,182.3608,8,1997,2,0,1,551.2824,,,,,,,,,,,,,
1115,13.15,0,0.020757926,1,84.3566,7,2002,1,1,1,761.0094,,,,,,,,,,,,,
1276,19.6,0,0.041374909,9,89.2514,7,2002,1,1,1,1416.8224,,,,,,,,,,,,,
483,12.6,0,0.096756649,13,208.7612,2,2007,1,1,1,5226.53,,,,,,,,,,,,,
1255,12.8,1,0.079523619,4,181.7608,2,2007,1,1,1,4961.5416,,,,,,,,,,,,,
879,7.285,0,0.0,4,155.1288,2,2007,1,1,1,1414.1592,,,,,,,,,,,,,
1411,13.1,0,0.012167988000000001,11,190.253,2,2007,1,1,1,4174.566,,,,,,,,,,,,,
421,8.63,1,0.032976398999999997,13,114.6518,7,2002,1,1,1,2846.295,,,,,,,,,,,,,
871,10.195,1,0.147492524,5,141.5838,2,2007,1,1,1,1685.8056,,,,,,,,,,,,,
651,16.85,1,0.0,13,110.0544,9,1999,1,0,1,2572.6512,,,,,,,,,,,,,
235,9.3,0,0.028566433,0,193.0136,9,1999,1,0,1,4860.34,,,,,,,,,,,,,
448,15.85,1,0.11047921699999999,5,36.7506,3,2009,1,2,2,531.3084,,,,,,,,,,,,,
1507,5.485,0,0.042838514,8,163.7842,7,2002,1,1,1,1657.842,,,,,,,,,,,,,
607,18.25,0,0.012264903,6,162.8894,1,1987,0,2,1,3397.5774,,,,,,,,,,,,,
483,12.6,0,0.096132367,13,208.9612,1,1987,0,2,1,4181.224,,,,,,,,,,,,,
125,12.857645184135976,0,0.168780127,14,197.8768,4,1985,2,0,0,197.0768,,,,,,,,,,,,,
1150,12.85,0,0.099193899,5,38.1164,7,2002,1,1,1,656.4788,,,,,,,,,,,,,
54,6.13,0,0.076721393,4,59.4536,6,2004,2,1,1,2021.3688,,,,,,,,,,,,,
1031,12.857645184135976,1,0.06173052,6,159.1578,4,1985,2,0,0,160.4578,,,,,,,,,,,,,
37,5.655,0,0.174934513,14,145.0102,1,1987,0,2,1,1895.5326,,,,,,,,,,,,,
1518,11.1,0,0.0,9,119.1124,8,1997,2,0,1,1303.6364,,,,,,,,,,,,,
704,11.6,1,0.009802791,13,223.0404,3,2009,1,2,2,1125.202,,,,,,,,,,,,,
176,16.0,1,0.09942555,5,87.0856,9,1999,1,0,1,527.3136,,,,,,,,,,,,,
356,12.15,0,0.062384659,15,34.6532,9,1999,1,0,1,719.064,,,,,,,,,,,,,
1155,6.55,1,0.034745307,1,158.8288,3,2009,1,2,2,4399.6064,,,,,,,,,,,,,
1094,9.6,0,0.035579135,13,244.417,8,1997,2,0,1,1944.136,,,,,,,,,,,,,
1397,19.1,0,0.067569539,9,43.0796,3,2009,1,2,2,619.194,,,,,,,,,,,,,
146,14.0,1,0.029697925,4,143.0786,1,1987,0,2,1,3178.5292,,,,,,,,,,,,,
1031,14.85,1,0.03525037,6,160.9578,6,2004,2,1,1,2246.4092,,,,,,,,,,,,,
956,4.92,0,0.045916788,0,198.8084,1,1987,0,2,1,2976.1259999999997,,,,,,,,,,,,,
283,13.5,0,0.021539999,6,182.4976,7,2002,1,1,1,1629.8784,,,,,,,,,,,,,
1234,15.7,1,0.027673055,3,169.27900000000002,7,2002,1,1,1,3735.138,,,,,,,,,,,,,
1307,8.97,0,0.092997032,9,55.2956,6,2004,2,1,1,873.5296,,,,,,,,,,,,,
31,15.35,0,0.073283193,14,91.81200000000001,8,1997,2,0,1,1771.0279999999998,,,,,,,,,,,,,
244,12.857645184135976,1,0.041049322,3,41.2454,5,1985,1,2,3,1342.2528,,,,,,,,,,,,,
700,12.857645184135976,1,0.008525061,10,72.5038,5,1985,1,2,3,2512.7292,,,,,,,,,,,,,
266,17.7,0,0.117201696,13,184.0266,2,2007,1,1,1,2397.5458,,,,,,,,,,,,,
1536,6.36,0,0.005977465,9,163.3526,6,2004,2,1,1,2631.2416,,,,,,,,,,,,,
574,12.857645184135976,0,0.0,5,225.3062,5,1985,1,2,3,4288.4178,,,,,,,,,,,,,
280,12.857645184135976,0,0.157528118,4,142.9154,4,1985,2,0,0,141.8154,,,,,,,,,,,,,
364,8.235,0,0.08242785400000001,0,149.3076,8,1997,2,0,1,2808.3444,,,,,,,,,,,,,
1384,12.35,0,0.041802518,8,34.8216,9,1999,1,0,1,311.5944,,,,,,,,,,,,,
1525,18.0,0,0.015450376000000002,8,158.9604,8,1997,2,0,1,1584.604,,,,,,,,,,,,,
731,20.0,0,0.05752754400000001,0,43.1086,0,1998,1,2,0,89.2172,,,,,,,,,,,,,
1258,6.055,0,0.025512207000000002,6,159.692,3,2009,1,2,2,5592.72,,,,,,,,,,,,,
1262,6.63,1,0.174110803,0,166.85,0,1998,1,2,0,499.35,,,,,,,,,,,,,
707,12.857645184135976,0,0.175362333,0,158.9604,5,1985,1,2,3,4436.8912,,,,,,,,,,,,,
1078,8.3,1,0.038367194,4,87.1198,3,2009,1,2,2,959.4178,,,,,,,,,,,,,
303,20.25,1,0.014781046,4,193.8162,1,1987,0,2,1,3463.4916,,,,,,,,,,,,,
528,8.6,1,0.040268043999999996,3,191.453,9,1999,1,0,1,1707.777,,,,,,,,,,,,,
1435,19.5,0,0.014355033,9,55.4614,2,2007,1,1,1,552.614,,,,,,,,,,,,,
513,5.095,1,0.129766301,13,141.6838,7,2002,1,1,1,3231.1274,,,,,,,,,,,,,
558,11.0,0,0.008997141,10,119.9756,2,2007,1,1,1,1938.8096,,,,,,,,,,,,,
